Customer_ID,Visit_Date,Visit_Number,Total_Spend,Items_Purchased,Days_Since_Last_Visit,Age,Region,Product_Category,Product,SKU_ID,Engagement_Rate,Product_Satisfaction,Bounce_Rate,Conversion_Rate,Product_Purchase_Rate_by_Segment,Segmentation_Efficiency,Cart_Abandoned,City,City_Type,Churn_Risk,Visit_Month_Full,Group_Assignment,Group,Month
CUST-10124,2023-02-03,1.0,494.2138419561511,5.0,26.0,46.0,Central,Electronics,Tablet,SKU-3693,3.0,4.0,55.76,2.010480844696729,57.81,1.1,0.0,New York,Urban,False,2023-02,,,
CUST-10036,2023-01-25,1.0,251.33332890538,5.0,14.0,61.0,West,Electronics,Smartphone,SKU-8707,4.0,5.0,24.27,1.168340913972712,32.61,4.14,0.0,Boise,Rural,False,2023-01,,,
CUST-10264,2023-07-19,1.0,326.36362584868465,3.0,21.0,22.0,Central,Home & Kitchen,Blender,SKU-8583,1.0,4.0,89.37,2.1594762539223336,22.43,3.94,1.0,Dallas,Urban,False,2023-07,,,
CUST-10118,2023-02-11,3.0,435.59131681600775,2.0,15.0,56.0,North,Home & Kitchen,Cookware Set,SKU-2820,1.0,4.0,82.11,1.5745386084043083,54.21,4.77,1.0,Chicago,Urban,False,2023-02,,,
CUST-10263,2023-06-16,2.0,352.03108070668003,5.0,31.0,20.0,West,Beauty & Personal Care,Face Wash,SKU-6095,2.0,4.0,72.97,2.0225768939756907,22.15,2.53,1.0,San Francisco,Urban,False,2023-06,,,
CUST-10198,2022-10-17,1.0,277.7711982562294,1.0,18.0,63.0,West,Books,Fiction Novel,SKU-5559,4.0,3.0,22.99,0.6837445524438606,42.54,4.86,0.0,Dover,Rural,False,2022-10,,,
CUST-10186,2022-09-06,1.0,347.25223600609706,6.0,29.0,62.0,West,Toys & Games,Puzzle,SKU-9790,1.0,4.0,85.34,2.796508965208477,40.42,3.19,1.0,New York,Urban,False,2022-09,,,
CUST-10086,2022-10-11,1.0,254.000154780958,3.0,10.0,43.0,Central,Clothing,T-Shirt,SKU-7192,1.0,3.0,85.89,1.053790393948633,15.43,1.15,1.0,Dover,Rural,True,2022-10,,,
CUST-10086,2023-03-20,2.0,207.58319021379936,3.0,31.0,31.0,West,Clothing,Jeans,SKU-2677,4.0,3.0,37.8,0.6786422770350515,49.59,2.83,0.0,Dover,Rural,False,2023-03,,,
CUST-10154,2023-03-12,3.0,254.0417520688141,6.0,24.0,50.0,North,Clothing,Jacket,SKU-5150,3.0,5.0,43.71,0.8202041137999645,30.78,2.97,0.0,Boise,Rural,False,2023-03,,,
CUST-10146,2022-12-08,3.0,363.3752834480521,8.0,30.0,26.0,East,Books,Science Textbook,SKU-5623,2.0,3.0,82.32,0.9668159234002318,29.97,1.62,1.0,Boise,Rural,True,2022-12,,,
CUST-10023,2022-11-14,3.0,500.0680293039306,2.0,35.0,41.0,Central,Clothing,Jacket,SKU-7256,3.0,5.0,62.42,0.8782011677975612,29.54,4.51,1.0,Boise,Rural,False,2022-11,,,
CUST-10104,2023-02-22,1.0,534.1957326087208,5.0,15.0,44.0,South,Toys & Games,RC Car,SKU-7042,1.0,3.0,82.81,2.6408695879613777,22.56,2.98,1.0,San Francisco,Urban,False,2023-02,,,
CUST-10266,2023-05-30,3.0,298.3983671322161,4.0,28.0,31.0,South,Toys & Games,Puzzle,SKU-4205,2.0,4.0,65.42,2.3067764384907625,31.7,3.54,1.0,Chicago,Urban,False,2023-05,,,
CUST-10005,2023-04-15,1.0,392.96404350444897,0.0,27.0,52.0,East,Home & Kitchen,Blender,SKU-4081,4.0,4.0,47.27,1.7852936594643738,31.22,2.86,0.0,San Francisco,Urban,True,2023-04,,,
CUST-10184,2023-01-12,1.0,383.1006083370685,3.0,15.0,45.0,East,Electronics,Tablet,SKU-4391,1.0,3.0,85.98,0.9896026194106924,17.5,2.01,1.0,Dover,Rural,False,2023-01,,,
CUST-10194,2022-10-11,1.0,249.27637208637964,5.0,22.0,40.0,East,Books,Cookbook,SKU-6866,3.0,2.0,42.34,0.8475439020758608,28.71,2.45,0.0,Helena,Rural,False,2022-10,,,
CUST-10283,2022-10-20,1.0,440.16027951179854,3.0,10.0,25.0,East,Books,Fiction Novel,SKU-2176,4.0,4.0,22.71,2.0771217584177135,35.85,3.83,0.0,San Francisco,Urban,False,2022-10,,,
CUST-10113,2023-03-09,3.0,313.50904121468125,5.0,32.0,32.0,North,Toys & Games,RC Car,SKU-4475,4.0,5.0,58.96,2.426755964219792,15.28,2.09,0.0,Chicago,Urban,True,2023-03,,,
CUST-10106,2023-06-15,2.0,159.67621674007518,5.0,32.0,62.0,South,Toys & Games,Board Game,SKU-2824,4.0,5.0,50.33,1.1743486988280982,56.54,1.45,0.0,Boise,Rural,False,2023-06,,,
CUST-10361,2022-10-19,1.0,307.2346567420407,5.0,35.0,63.0,West,Toys & Games,Puzzle,SKU-2269,3.0,4.0,62.64,2.8661249326760214,53.08,3.77,0.0,New York,Urban,True,2022-10,,,
CUST-10252,2022-06-21,1.0,199.2874225568048,2.0,22.0,50.0,Central,Beauty & Personal Care,Perfume,SKU-1254,3.0,5.0,63.56,0.8396621524023116,32.08,4.73,0.0,Boise,Rural,True,2022-06,,,
CUST-10239,2023-07-10,4.0,220.67197379446404,4.0,16.0,61.0,Central,Books,Fiction Novel,SKU-7441,4.0,4.0,58.96,1.1619572432761072,54.72,4.98,0.0,Helena,Rural,True,2023-07,,,
CUST-10081,2023-05-16,1.0,187.3636821387723,9.0,24.0,36.0,West,Clothing,T-Shirt,SKU-5133,1.0,5.0,82.33,1.0946179879789157,52.08,4.0,1.0,Dover,Rural,False,2023-05,,,
CUST-10122,2022-11-23,3.0,509.2806057864156,4.0,21.0,47.0,West,Sports & Outdoors,Dumbbells,SKU-1648,5.0,4.0,50.94,2.2201420793162403,46.93,1.63,0.0,San Francisco,Urban,False,2022-11,,,
CUST-10001,2023-07-23,3.0,326.3021579032536,2.0,36.0,41.0,North,Sports & Outdoors,Running Shoes,SKU-9359,2.0,4.0,79.59,1.7505373521436363,54.86,2.91,1.0,Chicago,Urban,False,2023-07,,,
CUST-10173,2023-03-21,3.0,236.2356405227528,4.0,35.0,63.0,East,Sports & Outdoors,Dumbbells,SKU-6235,1.0,5.0,83.01,0.8589354178858155,36.76,1.02,1.0,Dover,Rural,True,2023-03,,,
CUST-10251,2023-03-22,1.0,361.2188660947992,6.0,10.0,19.0,West,Electronics,Smartphone,SKU-7050,3.0,4.0,64.38,1.5852599870061528,40.02,3.86,0.0,New York,Urban,False,2023-03,,,
CUST-10331,2022-06-21,1.0,175.78880163641733,9.0,24.0,42.0,East,Toys & Games,Board Game,SKU-5004,2.0,5.0,78.36,0.7907968641290406,11.66,4.11,1.0,Helena,Rural,False,2022-06,,,
CUST-10113,2022-05-20,2.0,495.948611794264,7.0,13.0,26.0,North,Sports & Outdoors,Running Shoes,SKU-1318,1.0,4.0,88.36,2.4080562769202896,37.55,1.33,1.0,San Francisco,Urban,True,2022-05,,,
CUST-10337,2022-06-21,1.0,206.8117558083549,9.0,22.0,59.0,West,Toys & Games,Board Game,SKU-2236,1.0,3.0,87.91,0.7747419682504169,23.63,2.38,1.0,Dover,Rural,True,2022-06,,,
CUST-10335,2022-03-02,1.0,491.9998103888512,8.0,32.0,22.0,West,Electronics,Smartphone,SKU-3234,1.0,2.0,81.71,1.8586653463567298,45.3,3.45,1.0,San Francisco,Urban,False,2022-03,,,
CUST-10143,2022-10-06,3.0,403.1084751355682,8.0,36.0,32.0,Central,Electronics,Laptop,SKU-8361,4.0,4.0,40.73,2.3613451845503315,18.74,2.63,0.0,New York,Urban,False,2022-10,,,
CUST-10299,2022-10-11,2.0,225.87341192561613,10.0,34.0,24.0,Central,Clothing,T-Shirt,SKU-6444,2.0,4.0,69.21,0.5350550788156874,21.42,4.8,1.0,Boise,Rural,False,2022-10,,,
CUST-10283,2023-03-20,4.0,331.7085178642192,6.0,14.0,52.0,Central,Beauty & Personal Care,Face Wash,SKU-4220,3.0,5.0,52.41,2.3382417773090083,42.06,3.55,0.0,Dallas,Urban,False,2023-03,,,
CUST-10214,2023-04-07,4.0,180.55370006646945,1.0,38.0,42.0,South,Beauty & Personal Care,Face Wash,SKU-2876,1.0,3.0,87.96,0.8101687695250029,32.27,3.03,1.0,Dover,Rural,True,2023-04,,,
CUST-10206,2022-07-08,3.0,392.8549280636272,4.0,11.0,20.0,West,Sports & Outdoors,Yoga Mat,SKU-8181,1.0,5.0,89.07,1.5235168959088163,44.42,2.98,1.0,San Francisco,Urban,False,2022-07,,,
CUST-10121,2022-04-22,2.0,367.0731961378767,6.0,32.0,37.0,North,Toys & Games,Puzzle,SKU-5830,3.0,5.0,51.06,2.348944761155722,53.42,1.6,0.0,San Francisco,Urban,True,2022-04,,,
CUST-10083,2023-04-20,2.0,495.2074968425905,5.0,35.0,57.0,South,Home & Kitchen,Blender,SKU-6145,3.0,3.0,62.89,2.1372053598261074,17.29,3.67,0.0,San Francisco,Urban,False,2023-04,,,
CUST-10115,2022-11-02,1.0,463.6999623837129,7.0,10.0,33.0,Central,Home & Kitchen,Vacuum Cleaner,SKU-3256,4.0,5.0,68.83,1.9896132762143959,36.34,1.29,1.0,Dallas,Urban,True,2022-11,,,
CUST-10109,2023-05-13,2.0,170.84606523418884,6.0,25.0,50.0,East,Electronics,Laptop,SKU-3371,3.0,5.0,63.95,1.080253580728524,10.92,3.43,0.0,Boise,Rural,False,2023-05,,,
CUST-10387,2022-09-19,1.0,318.32810557693506,3.0,32.0,62.0,North,Sports & Outdoors,Dumbbells,SKU-9568,4.0,5.0,31.23,0.906767877331164,24.57,1.95,0.0,Dover,Rural,False,2022-09,,,
CUST-10123,2022-08-31,3.0,155.0628772393178,4.0,15.0,56.0,South,Home & Kitchen,Blender,SKU-6942,2.0,5.0,65.17,1.1912343574177084,52.95,4.4,1.0,Boise,Rural,False,2022-08,,,
CUST-10037,2022-07-01,4.0,263.7737091052401,5.0,32.0,20.0,West,Toys & Games,Puzzle,SKU-9820,2.0,5.0,60.19,0.6882551633954757,17.56,2.08,1.0,Boise,Rural,True,2022-07,,,
CUST-10210,2023-04-05,4.0,294.08197689968125,6.0,25.0,26.0,South,Toys & Games,Board Game,SKU-1357,3.0,4.0,67.61,2.811007414708275,55.94,2.59,0.0,New York,Urban,False,2023-04,,,
CUST-10020,2022-12-19,3.0,512.9042989574159,6.0,23.0,26.0,South,Toys & Games,RC Car,SKU-9631,5.0,4.0,24.69,1.8550998110034604,13.67,1.88,0.0,San Francisco,Urban,False,2022-12,,,
CUST-10074,2022-12-05,1.0,378.0966585222499,8.0,38.0,62.0,West,Toys & Games,RC Car,SKU-4266,4.0,5.0,57.13,0.7128216426308598,47.9,3.95,0.0,Dover,Rural,False,2022-12,,,
CUST-10195,2022-09-14,1.0,313.17709845308536,5.0,35.0,36.0,East,Books,Cookbook,SKU-5681,4.0,4.0,50.77,2.5272713616298974,49.67,2.13,0.0,New York,Urban,False,2022-09,,,
CUST-10009,2023-07-24,3.0,313.6397126402928,2.0,12.0,40.0,Central,Toys & Games,Board Game,SKU-6977,2.0,4.0,60.6,1.5193783599220463,28.62,3.62,1.0,Chicago,Urban,True,2023-07,,,
CUST-10025,2022-07-22,1.0,268.46351074658304,4.0,24.0,23.0,East,Books,Science Textbook,SKU-6497,4.0,3.0,25.21,1.9956037347783604,55.11,4.18,0.0,Dallas,Urban,False,2022-07,,,
CUST-10017,2022-09-17,1.0,370.35491579149294,7.0,12.0,29.0,South,Electronics,Tablet,SKU-6143,3.0,5.0,53.54,2.0324032613124015,53.11,2.96,0.0,Dallas,Urban,False,2022-09,,,
CUST-10210,2022-07-02,1.0,254.1485094203591,5.0,32.0,54.0,North,Electronics,Laptop,SKU-6084,3.0,2.0,46.39,1.5858857534733066,42.27,4.19,0.0,Dallas,Urban,False,2022-07,,,
CUST-10174,2022-09-03,2.0,238.75686656807807,7.0,38.0,23.0,North,Electronics,Laptop,SKU-6360,3.0,5.0,65.61,0.9835736151120906,56.79,1.12,0.0,Boise,Rural,False,2022-09,,,
CUST-10253,2023-01-20,3.0,381.2379689031621,3.0,11.0,41.0,Central,Electronics,Smartphone,SKU-4742,1.0,4.0,89.8,2.979305149484529,17.95,2.21,1.0,Dallas,Urban,True,2023-01,,,
CUST-10099,2023-06-07,4.0,257.1255270419214,5.0,10.0,33.0,East,Beauty & Personal Care,Face Wash,SKU-7115,4.0,3.0,54.26,0.6826414588721188,12.8,2.0,0.0,Helena,Rural,True,2023-06,,,
CUST-10253,2023-02-12,1.0,362.8904044607882,7.0,18.0,61.0,South,Home & Kitchen,Vacuum Cleaner,SKU-8862,3.0,4.0,47.57,0.690521176938035,34.66,3.0,0.0,Helena,Rural,False,2023-02,,,
CUST-10144,2023-04-07,3.0,341.4391641725984,8.0,18.0,38.0,Central,Beauty & Personal Care,Face Wash,SKU-3882,2.0,2.0,70.2,2.038790426898009,21.52,4.11,1.0,Dallas,Urban,True,2023-04,,,
CUST-10144,2023-02-09,1.0,413.451214728206,3.0,32.0,30.0,West,Electronics,Laptop,SKU-8154,2.0,4.0,60.45,1.08774573097964,21.21,3.3,1.0,Boise,Rural,True,2023-02,,,
CUST-10101,2023-07-24,2.0,198.0543317466908,3.0,16.0,57.0,Central,Home & Kitchen,Vacuum Cleaner,SKU-9445,3.0,5.0,51.61,2.3510560024460077,16.71,1.8,0.0,Dallas,Urban,True,2023-07,,,
CUST-10117,2022-07-25,1.0,321.3354111395193,6.0,12.0,48.0,East,Toys & Games,Puzzle,SKU-7903,2.0,5.0,61.18,1.7797483029660404,40.48,4.21,1.0,Chicago,Urban,True,2022-07,,,
CUST-10289,2022-07-26,2.0,322.75635173492805,2.0,35.0,36.0,West,Clothing,Jacket,SKU-4036,2.0,3.0,78.61,2.3405698483601043,28.11,1.5,1.0,Chicago,Urban,False,2022-07,,,
CUST-10348,2023-07-02,1.0,309.47180511066364,8.0,27.0,61.0,South,Electronics,Smartphone,SKU-4715,1.0,3.0,88.13,2.794308707096252,55.91,2.16,1.0,San Francisco,Urban,False,2023-07,,,
CUST-10278,2023-02-01,2.0,358.6558721648598,7.0,20.0,22.0,East,Toys & Games,Puzzle,SKU-7329,4.0,5.0,56.3,1.127459758416935,31.93,3.01,0.0,Helena,Rural,True,2023-02,,,
CUST-10126,2023-06-16,3.0,190.93981923286847,4.0,16.0,53.0,West,Electronics,Smartphone,SKU-4788,4.0,5.0,53.95,1.127110918476401,14.37,1.31,0.0,Boise,Rural,False,2023-06,,,
CUST-10359,2022-07-29,1.0,291.2081835907298,6.0,18.0,43.0,West,Sports & Outdoors,Dumbbells,SKU-8962,3.0,4.0,44.2,2.686767717600905,52.16,2.02,0.0,Dallas,Urban,True,2022-07,,,
CUST-10021,2023-04-19,4.0,248.3649108380662,3.0,10.0,34.0,East,Toys & Games,Puzzle,SKU-4467,3.0,4.0,68.88,0.6323115073867235,26.42,3.06,0.0,Dover,Rural,True,2023-04,,,
CUST-10149,2022-12-23,3.0,352.03098112007285,3.0,38.0,56.0,West,Sports & Outdoors,Yoga Mat,SKU-3551,4.0,4.0,60.09,0.7520895639577853,44.17,2.63,1.0,Boise,Rural,True,2022-12,,,
CUST-10258,2022-11-18,1.0,320.0351164143168,6.0,23.0,45.0,West,Toys & Games,Puzzle,SKU-1454,4.0,5.0,65.3,0.542462297493138,36.18,4.98,1.0,Helena,Rural,False,2022-11,,,
CUST-10094,2022-07-22,2.0,196.5254879741777,4.0,29.0,58.0,South,Books,Cookbook,SKU-9684,1.0,4.0,85.75,1.1372665281534906,19.64,1.39,1.0,Boise,Rural,False,2022-07,,,
CUST-10255,2023-02-09,2.0,298.7604442202161,2.0,15.0,25.0,East,Books,Science Textbook,SKU-4183,1.0,3.0,80.31,0.5640410590640342,18.46,3.69,1.0,Boise,Rural,True,2023-02,,,
CUST-10114,2022-03-02,1.0,208.0323237631085,7.0,16.0,41.0,North,Toys & Games,RC Car,SKU-5134,1.0,3.0,87.13,1.1346267383035946,22.21,3.24,1.0,Helena,Rural,False,2022-03,,,
CUST-10064,2022-12-29,1.0,518.1143979043947,5.0,19.0,23.0,West,Sports & Outdoors,Dumbbells,SKU-2639,2.0,5.0,85.39,2.0932854789615103,52.07,1.93,1.0,San Francisco,Urban,False,2022-12,,,
CUST-10183,2022-11-09,1.0,543.269541578574,6.0,16.0,64.0,East,Beauty & Personal Care,Shampoo,SKU-7229,5.0,2.0,60.72,2.4313458505158265,32.6,3.02,0.0,Dallas,Urban,False,2022-11,,,
CUST-10039,2023-05-27,2.0,267.89599581705204,3.0,35.0,43.0,West,Sports & Outdoors,Dumbbells,SKU-2701,2.0,4.0,72.78,1.922205139771508,26.35,3.19,1.0,New York,Urban,False,2023-05,,,
CUST-10330,2022-04-06,1.0,353.02571855570983,3.0,11.0,47.0,West,Electronics,Smartphone,SKU-7468,3.0,4.0,65.45,1.935118543120297,51.74,3.83,0.0,Chicago,Urban,True,2022-04,,,
CUST-10329,2022-08-07,1.0,489.1337139135389,6.0,39.0,53.0,East,Toys & Games,Board Game,SKU-3394,3.0,3.0,41.51,2.4515824478752197,36.26,3.61,0.0,San Francisco,Urban,False,2022-08,,,
CUST-10178,2022-03-09,1.0,259.3998879325873,4.0,13.0,35.0,West,Toys & Games,Board Game,SKU-3426,4.0,2.0,39.03,2.336476896647534,57.18,2.57,0.0,Chicago,Urban,True,2022-03,,,
CUST-10304,2022-10-19,1.0,273.45803388432154,6.0,30.0,23.0,North,Sports & Outdoors,Yoga Mat,SKU-4674,1.0,5.0,87.95,0.7284150029847187,13.38,1.16,1.0,Dover,Rural,False,2022-10,,,
CUST-10279,2022-06-07,3.0,245.96311918863373,2.0,39.0,31.0,South,Home & Kitchen,Vacuum Cleaner,SKU-6677,1.0,5.0,85.27,0.5861474797877662,33.68,3.38,1.0,Helena,Rural,True,2022-06,,,
CUST-10093,2022-09-24,1.0,318.53755795384205,4.0,37.0,43.0,North,Clothing,T-Shirt,SKU-2844,2.0,5.0,77.33,2.054744751881596,51.47,3.46,1.0,Dallas,Urban,False,2022-09,,,
CUST-10239,2022-07-09,1.0,144.63964498112546,3.0,26.0,43.0,Central,Home & Kitchen,Cookware Set,SKU-8322,3.0,5.0,57.73,0.5715594379994139,20.83,1.18,0.0,Helena,Rural,True,2022-07,,,
CUST-10185,2023-04-08,1.0,377.46021358711977,6.0,10.0,21.0,South,Home & Kitchen,Blender,SKU-4006,1.0,4.0,86.54,2.2630013559559385,39.57,1.84,1.0,Dallas,Urban,True,2023-04,,,
CUST-10190,2022-07-30,1.0,165.08290426591188,9.0,19.0,40.0,North,Beauty & Personal Care,Shampoo,SKU-5854,2.0,5.0,61.38,0.9127724153589549,59.99,1.61,1.0,Boise,Rural,False,2022-07,,,
CUST-10284,2022-04-23,3.0,301.08966611955896,3.0,28.0,49.0,West,Beauty & Personal Care,Perfume,SKU-7659,1.0,4.0,89.06,2.8446964618929282,19.04,3.59,1.0,Chicago,Urban,False,2022-04,,,
CUST-10048,2022-06-28,3.0,429.0594812515632,11.0,24.0,23.0,Central,Books,Science Textbook,SKU-5342,2.0,4.0,71.25,2.1830379226497305,59.25,2.15,1.0,San Francisco,Urban,False,2022-06,,,
CUST-10220,2023-04-24,1.0,210.0056783124014,7.0,19.0,46.0,North,Electronics,Smartphone,SKU-8264,4.0,5.0,59.62,0.9651090948571466,21.99,2.81,0.0,Helena,Rural,True,2023-04,,,
CUST-10213,2023-04-26,3.0,365.9588239919162,1.0,28.0,61.0,West,Toys & Games,Puzzle,SKU-8831,4.0,3.0,31.09,2.5646378696309906,17.93,1.94,0.0,San Francisco,Urban,True,2023-04,,,
CUST-10011,2022-06-12,1.0,289.5639941197954,4.0,21.0,53.0,West,Books,Fiction Novel,SKU-9558,2.0,4.0,76.79,2.1524485509932796,47.02,4.61,1.0,Dallas,Urban,False,2022-06,,,
CUST-10058,2022-11-09,1.0,444.06723265703937,6.0,33.0,33.0,South,Beauty & Personal Care,Perfume,SKU-9792,5.0,4.0,22.89,0.5010749481686624,34.24,3.74,0.0,Dover,Rural,True,2022-11,,,
CUST-10087,2022-10-13,2.0,316.217635030755,6.0,25.0,24.0,South,Books,Fiction Novel,SKU-4841,1.0,3.0,88.13,1.9809208268857432,48.25,4.64,1.0,Dallas,Urban,False,2022-10,,,
CUST-10167,2022-06-20,1.0,253.35650506498908,4.0,18.0,26.0,East,Electronics,Smartphone,SKU-3099,2.0,2.0,72.03,0.7656844494810217,35.33,3.1,1.0,Dover,Rural,True,2022-06,,,
CUST-10122,2023-07-23,1.0,383.9166679507072,5.0,24.0,57.0,South,Clothing,Jeans,SKU-8334,1.0,5.0,80.53,2.8891902301745067,35.71,1.71,1.0,San Francisco,Urban,False,2023-07,,,
CUST-10283,2023-06-16,3.0,335.63971144688264,6.0,39.0,59.0,South,Sports & Outdoors,Yoga Mat,SKU-5880,1.0,5.0,86.81,2.921257099700166,47.89,1.75,1.0,Dallas,Urban,True,2023-06,,,
CUST-10432,2022-06-07,1.0,290.7074674227635,1.0,36.0,23.0,North,Electronics,Tablet,SKU-6950,3.0,4.0,41.44,1.7469009114657186,11.75,4.49,0.0,New York,Urban,False,2022-06,,,
CUST-10200,2022-07-31,2.0,380.9818154812641,4.0,37.0,51.0,North,Beauty & Personal Care,Shampoo,SKU-1827,1.0,2.0,84.42,2.3620498369578327,47.34,4.11,1.0,Dallas,Urban,True,2022-07,,,
CUST-10133,2023-02-01,1.0,405.1785166948939,4.0,26.0,38.0,West,Home & Kitchen,Blender,SKU-4411,3.0,2.0,41.3,2.9196513496210477,58.54,3.75,0.0,Chicago,Urban,True,2023-02,,,
CUST-10195,2022-08-10,2.0,199.89162831152063,7.0,23.0,31.0,West,Beauty & Personal Care,Perfume,SKU-1472,4.0,5.0,26.05,0.5409969057538684,48.45,1.21,0.0,Boise,Rural,False,2022-08,,,
CUST-10362,2022-08-08,1.0,161.59421111278525,6.0,36.0,63.0,Central,Home & Kitchen,Blender,SKU-2364,1.0,4.0,82.32,1.0736511992172204,32.56,1.37,1.0,Dover,Rural,False,2022-08,,,
CUST-10090,2023-04-02,1.0,257.2821522262904,6.0,27.0,18.0,East,Toys & Games,Board Game,SKU-7359,1.0,4.0,86.22,1.523834057549545,15.51,1.43,1.0,San Francisco,Urban,True,2023-04,,,
CUST-10261,2022-12-02,2.0,531.8881874588643,5.0,35.0,40.0,South,Sports & Outdoors,Running Shoes,SKU-6785,4.0,4.0,45.12,1.7237775916746558,35.54,1.75,0.0,New York,Urban,True,2022-12,,,
CUST-10127,2023-07-17,2.0,178.1081500155265,5.0,11.0,61.0,Central,Home & Kitchen,Blender,SKU-8020,2.0,4.0,76.21,0.9320112306885315,28.17,4.5,1.0,Boise,Rural,True,2023-07,,,
CUST-10077,2023-03-27,1.0,178.26933129283344,3.0,13.0,61.0,West,Clothing,Jeans,SKU-1926,2.0,4.0,69.47,0.7080655327760729,20.92,3.89,1.0,Helena,Rural,True,2023-03,,,
CUST-10082,2022-07-13,2.0,200.8070576395316,2.0,27.0,53.0,West,Electronics,Smartphone,SKU-8284,2.0,5.0,76.61,0.642220053464811,16.86,3.85,1.0,Dover,Rural,True,2022-07,,,
CUST-10142,2022-09-11,1.0,236.09995978466287,7.0,16.0,38.0,South,Toys & Games,Puzzle,SKU-5768,4.0,4.0,27.19,0.5111164544032454,45.08,4.02,0.0,Boise,Rural,False,2022-09,,,
CUST-10202,2023-04-05,1.0,378.08444222019233,9.0,22.0,43.0,South,Toys & Games,Board Game,SKU-2965,1.0,4.0,81.68,2.9186689691514838,20.97,1.97,1.0,San Francisco,Urban,True,2023-04,,,
CUST-10259,2022-04-02,2.0,166.80224940783768,2.0,24.0,30.0,West,Sports & Outdoors,Dumbbells,SKU-1541,4.0,4.0,48.13,1.1884066995576819,48.74,3.88,0.0,Dover,Rural,True,2022-04,,,
CUST-10446,2023-06-03,1.0,216.4005028873694,3.0,34.0,42.0,South,Beauty & Personal Care,Shampoo,SKU-2561,1.0,5.0,80.76,1.06546556598762,21.9,1.43,1.0,Dover,Rural,False,2023-06,,,
CUST-10088,2023-06-13,1.0,380.6079543591275,3.0,32.0,54.0,Central,Books,Fiction Novel,SKU-8098,4.0,4.0,52.06,1.7256855580071795,30.26,4.35,0.0,Dallas,Urban,False,2023-06,,,
CUST-10213,2023-03-10,1.0,445.031023436891,4.0,37.0,28.0,West,Clothing,Jeans,SKU-6924,3.0,3.0,68.95,1.6258745120253328,36.73,2.36,0.0,San Francisco,Urban,True,2023-03,,,
CUST-10160,2022-03-22,1.0,190.494303092748,3.0,31.0,40.0,North,Toys & Games,Board Game,SKU-9830,3.0,4.0,66.3,0.8094390028658243,31.87,2.06,0.0,Helena,Rural,True,2022-03,,,
CUST-10033,2022-04-07,2.0,386.2241050843489,6.0,35.0,26.0,West,Toys & Games,RC Car,SKU-9405,3.0,3.0,58.37,1.7131160034216315,20.43,2.37,0.0,Chicago,Urban,True,2022-04,,,
CUST-10013,2022-10-16,1.0,223.7956946198448,3.0,10.0,34.0,North,Toys & Games,Board Game,SKU-3493,2.0,5.0,73.83,1.0785250413397347,22.17,3.39,1.0,Boise,Rural,False,2022-10,,,
CUST-10287,2023-02-28,1.0,546.160837255097,7.0,20.0,19.0,Central,Toys & Games,Board Game,SKU-5876,4.0,4.0,48.15,1.8710583416078483,24.9,4.01,0.0,Dallas,Urban,True,2023-02,,,
CUST-10070,2023-05-12,4.0,211.72202652520693,1.0,19.0,59.0,East,Electronics,Laptop,SKU-2178,3.0,5.0,64.33,0.8812221092771562,44.7,1.31,0.0,Dover,Rural,False,2023-05,,,
CUST-10149,2022-12-08,2.0,466.80560005915305,8.0,34.0,42.0,West,Sports & Outdoors,Dumbbells,SKU-4767,5.0,2.0,49.09,2.8359954651942836,35.2,1.1,0.0,Dallas,Urban,False,2022-12,,,
CUST-10228,2022-03-27,2.0,182.97789221440323,3.0,14.0,54.0,West,Electronics,Tablet,SKU-4006,3.0,5.0,40.55,1.1258628670680557,50.37,2.55,0.0,Dover,Rural,True,2022-03,,,
CUST-10233,2022-10-12,1.0,282.9041016393608,7.0,25.0,39.0,South,Toys & Games,Puzzle,SKU-9043,4.0,4.0,45.97,2.4426515457935967,11.33,3.3,0.0,Chicago,Urban,True,2022-10,,,
CUST-10027,2022-12-02,1.0,488.991015372052,4.0,20.0,29.0,North,Beauty & Personal Care,Shampoo,SKU-2465,2.0,5.0,86.71,2.312036076956501,54.26,3.2,1.0,San Francisco,Urban,False,2022-12,,,
CUST-10483,2022-12-09,1.0,687.5643866358944,6.0,30.0,37.0,West,Beauty & Personal Care,Shampoo,SKU-3821,4.0,4.0,64.0,2.9141635983435963,27.16,4.63,1.0,San Francisco,Urban,True,2022-12,,,
CUST-10029,2023-06-24,2.0,180.605170942307,3.0,15.0,45.0,South,Books,Cookbook,SKU-9095,4.0,4.0,44.35,1.1729284962130277,47.86,1.44,0.0,Dover,Rural,True,2023-06,,,
CUST-10357,2023-05-27,1.0,291.9249356815928,8.0,18.0,47.0,East,Toys & Games,RC Car,SKU-8643,4.0,5.0,32.43,1.8878718192817465,16.82,2.57,0.0,San Francisco,Urban,True,2023-05,,,
CUST-10223,2023-07-29,2.0,214.91100988551216,7.0,22.0,64.0,Central,Home & Kitchen,Cookware Set,SKU-6300,3.0,3.0,42.53,0.6764989684527922,11.4,4.9,0.0,Helena,Rural,False,2023-07,,,
CUST-10266,2022-09-08,1.0,400.9071475999641,5.0,17.0,54.0,West,Clothing,Jeans,SKU-6134,4.0,4.0,45.75,1.5132979481553797,41.84,3.13,0.0,Dallas,Urban,False,2022-09,,,
